time,GEN1:Vt,GEN1:delta,GEN1:omega,GEN1:P,GEN2:P,GEN3:P,GEN2:Vt,GEN2:delta,GEN3:delta,GEN2:omega,GEN3:omega,GEN1:Tm,GEN1:Pm,GEN1:Vd,GEN1:Vq,GEN1:Id,GEN1:Iq,GEN1:Vfd,GEN1:Vang
1.26,0.6895671948244416,0.36775574051271753,1.0086498676467812,-0.5271632000105119,0.7679034518101402,0.639827240065503,0.2864263822993988,3.814102942209926,2.619700765997012,1.0440983941049304,1.0261801054758999,0.7097031337019871,0.7164102147448226,-0.05850647055197495,0.6870807151140252,2.740839199996317,-0.649333769525187,1.163583383680069,0.45270307347441163
1.27,0.6760564265273884,0.4027423972793747,1.0093817125717035,-0.4451057056069772,0.6536231037806246,0.6111836434355523,0.24994298610153404,3.9836110893730083,2.7199468557217625,1.0452027878999894,1.0267057924253662,0.7092212036864858,0.7164102147448226,-0.052583471962573104,0.6740083607236214,2.845858515165434,-0.5632303657029643,1.163583383680069,0.4806007440766303
1.28,0.6629537440678106,0.44031524442107295,1.0100541079278387,-0.3479208625510045,0.5313429749925229,0.5786008827161665,0.21335074427255252,4.157737114088282,2.8224076732813708,1.0464563328367065,1.0273101743648725,0.7087885644965353,0.7164102147448226,-0.04431755065345167,0.661470801681833,2.9396566733315885,-0.4629095407509294,1.163583383680069,0.5072137646693851
1.29,0.6507002683209049,0.4802217340138022,1.0106585491728757,-0.23716345982470258,0.40385569846681435,0.5427374711429263,0.1790546170128522,4.337069735484,2.927408297818426,1.0478656076994886,1.0280014753361486,0.7084103509623066,0.7164102147448226,-0.033852395948448584,0.6498190936571864,3.020127413969593,-0.34988320837696524,1.163583383680069,0.5322697917568726
1.3,0.6397505429911479,0.5221804171810196,1.0111875874582756,-0.11456991623782602,0.2741394208294999,0.5040962271356736,0.151304183702687,4.522211329743289,3.0353000413253786,1.0494335569476296,1.028786594455311,0.7080908983140732,0.7164102147448226,-0.021356519803544534,0.639393975823474,3.085271933508667,-0.22580467930355558,1.163583383680069,0.555569194466613
1.31,0.6305737557734669,0.5658853322631271,1.0116349880799804,0.017849336739688117,0.14547546175269557,0.46303189438207826,0.1368763264409568,4.713763367366366,3.146456661843201,1.0511591445154174,1.0296714797947464,0.707833613316753,0.7164102147448226,-0.007032817558582161,0.6305345358879587,3.1331213812592646,-0.09256617956359396,1.163583383680069,0.5770386086322556
1.32,0.6236442493854167,0.611011197796403,1.01199596450537,0.15768225589690935,0.02157053778833798,0.41975808292008726,0.14220048655382386,4.912310070653855,3.2612719249215205,1.0530368564762926,1.0306614836127632,0.7076407725393192,0.7164102147448226,0.008866705207332848,0.6235812147028373,3.161720738133259,0.04756526441371216,1.163583383680069,0.5967931496680547
1.33,0.619417786240777,0.6572197527836404,1.0122675004508903,0.3019705211233745,-0.0933433682642987,0.3743528239466143,0.16693578962589017,5.118399739334023,3.380158450577423,1.0550560749350348,1.0317617018569123,0.7075132446541008,0.7164102147448226,0.02602268112143158,0.6188709186726076,3.1691896712682897,0.19179158924998685,1.163583383680069,0.6151958673695741
1.34,0.6182916677885376,0.7041675931800668,1.0124487570462284,0.4470742779929795,-0.19446566465292403,0.32676296993848497,0.20498470612159853,5.332523390986596,3.503547797198168,1.057200386187358,1.032977300736507,0.7074501469689038,0.7164102147448226,0.0440292376669054,0.6167219897872966,3.153875055124696,0.33663315018066614,1.163583383680069,0.6328961571469239
1.35,0.6205503058051973,0.7515157835393798,1.0125415401878064,0.5885837178939428,-0.2764822391584336,0.2768089134788326,0.2505266568943677,5.555090744807852,3.631891739479953,1.0594469363843442,1.0343138301297226,0.7074484656913058,0.7164102147448226,0.06237798569602201,0.6174072148391455,3.1146045817236416,0.47782112593938786,1.163583383680069,0.6508252933415006
1.36,0.6263029135846524,0.7989413477749,1.0125507741847588,0.7213263848315419,-0.3337654449005021,0.22419271345131697,0.29972396477591073,5.786404175872672,3.7656646811271757,1.0617660045576969,1.0357775168179182,0.7075026949426285,0.7164102147448226,0.0804507802419719,0.6211143304763483,3.0510379065399382,0.6102825441232578,1.163583383680069,0.6701319791012988
1.37,0.635425146978226,0.8461504380426607,1.0124848937936672,0.8395263295221915,-0.36076104365358774,0.16851467406737286,0.34999461930574643,6.026632086995914,3.9053670876897764,1.0641210160647607,1.0373755192057421,0.707604578747649,0.7164102147448226,0.09752826071910879,0.6278959752804646,2.964088257060427,0.7282765239560696,1.163583383680069,0.692056283401358
1.3800000000000001,0.6475194417208602,0.8928925398569499,1.0123560341289013,0.9371667190097901,-0.35258367332591983,0.1093054851605964,0.3993110515888565,6.275784129059328,4.051529711237322,1.0664692508695799,1.039116108924027,0.7077430661941624,0.7164102147448226,0.11282144976764351,0.6376148899444096,2.8563531284490087,0.8257380147164519,1.163583383680069,0.7177622970432733
1.3900000000000001,0.661907580633135,0.9389745289153997,1.0121798784876301,1.0085824099026188,-0.30580010710953665,0.046082675131116815,0.44584325812544373,6.533691693925113,4.2047181883260345,1.0687634846508969,1.0410087242505652,0.7079046005499913,0.7164102147448226,0.12553175618529577,0.6498949326534602,2.732452901990685,0.8968621890388998,1.163583383680069,0.748167350605982
1.4000000000000001,0.6776636199926122,0.9842728457284765,1.0119750337585405,1.0492572236580395,-0.2193160506757426,-0.02155946332926912,0.48781954920792664,6.79999783883907,4.365537315220646,1.0709547097830416,1.043063818127218,0.7080738427081266,0.7164102147448226,0.13493961481882336,0.6640928265039753,2.5991442445204678,0.9369114335095347,1.163583383680069,0.7838081179706349
1.41,0.6936875507819343,1.0287416599684183,1.0117618568862905,1.0567254017410825,-0.09520994994892618,-0.09381906408035848,0.5235081926137769,7.0741609254900215,4.534633945041318,1.0729959038155188,1.045292404359352,0.7082348646127563,0.7164102147448226,0.14051361197101356,0.6793072522509223,2.465071539955846,0.9431493765682155,1.163583383680069,0.8247698648044116
1.42,0.7088123684492487,1.0724148606388562,1.011560759299644,1.0313964053086129,0.06069718426947765,-0.17051216452068058,0.5512684438077214,7.355475434460603,4.7126970402007204,1.0748465612454399,1.0477051958197048,0.708372738156649,0.7164102147448226,0.14202188957867032,0.6944384469102625,2.34006524405849,0.9157203624775164,1.163583383680069,0.8706833920023729
1.43,0.7219311693161788,1.1154002073466187,1.0113901555974614,0.9770703449948666,0.2387494268637708,-0.2508591002990044,0.5696387824064482,7.643111489912826,4.900453008259546,1.076477437466202,1.050311235231367,0.7084753100667961,0.7164102147448226,0.1396194472621146,0.708301505840872,2.233998800887078,0.8582327184181804,1.163583383680069,0.9207766908025581
1.44,0.7321270856547082,1.1578650660789174,1.0112643616129242,0.9009247998062806,0.42598047124488087,-0.3332461941225229,0.5774360823311361,7.936171788126209,5.098654133869264,1.0778747625999139,1.0531159486530675,0.70853483737032,0.7164102147448226,0.1338831763338839,0.7197814700615782,2.1553568007314463,0.7778100633958102,1.163583383680069,0.9739614318929739
1.45,0.7387875291801718,1.200014681650966,1.0111918344480382,0.8128516209668218,0.6072496010010331,-0.4149884662711867,0.5738421613866828,8.233761459283091,5.308057796242409,1.0790431583430928,1.056118609132763,0.7085491145099828,0.7164102147448226,0.12577422877878375,0.7280026487913662,2.109798521828165,0.6844698330182403,1.163583383680069,1.0289372868287738
1.46,0.7416854513296703,1.2420655536499872,1.0111741389318287,0.724186860064221,0.7668134550653176,-0.4921321863694432,0.5584588991779782,8.535063761997112,5.529394348551239,1.080006675725417,1.0593092881614792,0.7085217882627098,0.7164102147448226,0.11652403659163145,0.7324748853104036,2.0990635528530484,0.5898570975519979,1.163583383680069,1.0843048835578868
1.47,0.7410138834685935,1.2842177231032847,1.011205906646878,0.6460542474607687,0.8900317559626177,-0.5593520222532413,0.5313211675232762,8.83941321106152,5.763322173536356,1.0808077259471218,1.0626655025016951,0.7084617250444998,0.7164102147448226,0.10746092254224751,0.733180554583641,2.1205210267332046,0.5055496905855433,1.163583383680069,1.1386857792556297
1.48,0.7373651300248938,1.3266302481731116,1.0112758508213482,0.5876672927357902,0.9648799869563501,-0.6100165498325126,0.49286659002246225,9.146358146012703,6.010369692897684,1.0815040846870116,1.0661489409568325,0.7083815173242384,0.7164102147448226,0.09981150208766772,0.7305785372070768,2.1675177984107825,0.44128780916246063,1.163583383680069,1.1908510442415081
1.49,0.731652109428765,1.3694036695349214,1.0113686686478527,0.5549642949825495,0.9830287912003046,-0.636513190748633,0.44386976539164175,9.455706631061062,6.270866189355791,1.082164472171116,1.0697028768714494,0.7082954214283224,0.7164102147448226,0.09451918046738561,0.7255211463185173,2.230483040311958,0.4035196498981173,1.163583383680069,1.239855652363709
1.5,0.7249772519055258,1.4125719279605158,1.0114674640298522,0.5498814875234241,0.9404073087744096,-0.6309249882180743,0.38535388151099775,9.767552209505766,6.544866320543224,1.0828633476161675,1.0732511036139645,0.708217150528806,0.7164102147448226,0.09211921336543673,0.7191008735284788,2.298559538533805,0.3945889065524014,1.163583383680069,1.2851625273767038
1.51,0.7184660652529997,1.4561043019016708,1.0115562068862587,0.5704277689760477,0.8373270047412316,-0.5861130138100612,0.3184946200662543,10.082278531993227,6.832077015701723,1.0836754903508332,1.0766993830209326,0.708157977244757,0.7164102147448226,0.09269767703057766,0.7124609656628652,2.3613992343437467,0.41274665994432147,1.163583383680069,1.3267219821290133
1.52,0.7130982652568266,1.4999159108802416,1.0116217399275016,0.6115383195442663,0.6783437095724966,-0.49715570009116405,0.2445326272376549,10.400543559802195,7.131799368287537,1.0846707329110739,1.0799403223215827,0.708125526322622,0.7164102147448226,0.09594277555230071,0.7066145482026367,2.410701024152408,0.45298001555594164,1.163583383680069,1.3649630962294812
1.53,0.7095830502650118,1.5438836728887892,1.0116549660071812,0.6664743205811137,0.47205041953897897,-0.3629289224314528,0.1647197580513254,10.723244664391247,7.442900784597967,1.0859089682280334,1.0828621312933897,0.7081234619393573,0.7164102147448226,0.1012730074594536,0.7023189326677131,2.441096609302432,0.5084336117307455,1.163583383680069,1.400672794969826
1.54,0.7083229384051688,1.5878638195359023,1.0116510965068557,0.7283342474514702,0.23092666293007202,-0.18742695589834346,0.0804157295427887,11.051465710696384,7.763832134623534,1.0874353780942922,1.0853607941841712,0.7081520066855089,0.7164102147448226,0.10800076002070857,0.7000408708824664,2.4501335488324223,0.571987631161329,1.163583383680069,1.4347928602251099
1.55,0.709480378558622,1.6317075754201353,1.01160917151411,0.7911234617744715,-0.028753478671922048,0.01967154685427802,0.013551833760398787,11.386406671891283,8.09269939202305,1.089275799398458,1.0873539907451701,0.7082089177704882,0.7164102147448226,0.1154697405099938,0.7000208186805877,2.4373878556743738,0.6374200142546446,1.163583383680069,1.4682278149250827
1.56,0.7131081022670817,1.675273477491984,1.0115313693846775,0.8499049568183743,-0.28710257178614706,0.24358389883667328,0.09969758110828718,11.729296201120158,8.427389197239203,1.091432295741189,1.0887940688976787,0.7082903055264301,0.7164102147448226,0.12310372023578448,0.7024020498141135,2.403122697889783,0.6996373395759872,1.163583383680069,1.5017745301087184
1.57,0.7192558718640629,1.7184375113554173,1.011422747541947,0.8999020885433255,-0.5211822836847588,0.46620740995719817,0.19096595799455604,12.081288623841026,8.765735313939391,1.0938793329593217,1.0896770748844546,0.7083906726708399,0.7164102147448226,0.13033445391735238,0.7073485274834456,2.3472446051665075,0.753797519376281,1.163583383680069,1.5362235195563008
1.58,0.7279589133543002,1.7611045646734198,1.0112918587956932,0.934982751850578,-0.7063364542655561,0.6687244648329629,0.2814629910478981,12.443349615957784,9.1057024249922,1.096561418245032,1.0900456135272951,0.7085018960399901,0.7164102147448226,0.13643686277287398,0.715058852129438,2.2693681923729927,0.7937207234380594,1.163583383680069,1.572565702034622
1.59,0.7390660386724069,1.8032251483075727,1.0111521550987739,0.9464851096768774,-0.8186687945247269,0.8343310490356293,0.3686078020303793,12.816139627473108,9.445559371184498,1.0993935302279274,1.08998493244028,0.7086115158546222,0.7164102147448226,0.1403671436340313,0.7256139982848643,2.1704193334127675,0.810558097858243,1.163583383680069,1.6121393565920006
1.6,0.75196268049385,1.844818921480258,1.0110234040304884,0.9235210753013465,-0.8388161949781529,0.9503832005254539,0.4492567545172933,13.199910362406252,9.784017409548259,1.102265907784464,1.0896134010503455,0.7087013812937601,0.7164102147448226,0.14073728587480966,0.7386750904288624,2.0554281432477395,0.7929204964955968,1.163583383680069,1.656548729673567
1.61,0.7653334722581702,1.8860015797021261,1.010931842171294,0.8554782356185529,-0.7566606803580213,1.0095480665245566,0.5197067171258261,13.594435539144708,10.120318384819363,1.105054443522941,1.0890697187198144,0.7087480411192769,0.7164102147448226,0.13603421882123262,0.7531467420552547,1.936286810899746,0.7292950527864361,1.163583383680069,1.7073070655936904
1.62,0.7771262219511686,1.9270060217908065,1.0109078319507037,0.736453812338028,-0.5758917802574253,1.0099524008379641,0.5759557631779241,13.99899950694255,10.454268614616314,1.107636749424606,1.088499365179554,0.7087259367107979,0.7164102147448226,0.1250945514255154,0.7669918630909627,1.8327423425810472,0.612582397344576,1.163583383680069,1.7653319222372499
1.6300000000000001,0.7847483764471268,1.9681853881719886,1.0109806942518558,0.5715484958365277,-0.31470933469607154,0.9542638738917419,0.6140912384475848,14.412462319435484,10.786222829868604,1.109912391800109,1.0880419310617147,0.7086133895898182,0.7164102147448226,0.107841068572844,0.7773032344365155,1.7707603034710893,0.4467192413602221,1.163583383680069,1.8303279405412218
1.6400000000000001,0.7857958311599885,2.009986408636789,1.01117064279996,0.3746705142506812,-0.012689900604531928,0.850248158029513,0.6310413748450362,14.833403302514622,11.117027508369713,1.1118207923073766,1.0878217497232259,0.7084001681438555,0.7164102147448226,0.08526238227262502,0.7811564596402016,1.774243868634233,0.2449125502207703,1.163583383680069,1.9012678665890441
1.6500000000000001,0.7782080452306827,2.0528937903235067,1.0114820160181355,0.17564254761630743,0.28554028660434366,0.7077139319548472,0.6245861994359839,15.260337807496857,11.447929861721612,1.1133575695353186,1.0879384295353614,0.7080928000813336,0.7164102147448226,0.06025054434125632,0.7758721760498584,1.862177577810438,0.037060932638752764,1.163583383680069,1.975394078186633
1.6600000000000001,0.761086837908973,2.0973451655297612,1.011897477089057,0.01096600087127958,0.5315486197229374,0.5391224537878035,0.5940108065504003,15.691948515456144,11.78046728799434,1.1145773763684794,1.0884616705013297,0.7077183875996882,0.7164102147448226,0.03683302995229807,0.7601950425665853,2.0386352143456032,-0.1392766597560062,1.163583383680069,2.048930949044728
1.67,0.7349922697235319,2.1436401047742404,1.0123771578383574,-0.08249432775720558,0.6840235147127267,0.358666482769013,0.5401507236653321,16.12730631537968,12.116336868638808,1.1155872119750787,1.0894265473139026,0.7073216935091352,0.7164102147448226,0.019536193944380872,0.7347325865098925,2.2901251684249124,-0.2453729043833868,1.163583383680069,2.117056838691832
1.68,0.7021741034951972,2.1918600241258774,1.0128625006224903,-0.07540164239460945,0.7161723159091086,0.18182991918855682,0.4655005575111741,16.566028273309723,12.457252742944533,1.1165298205057803,1.0908301847325188,0.7069589356613785,0.7164102147448226,0.012487671712599482,0.7020630524920694,2.586336592813998,-0.24956901051177086,1.163583383680069,2.1740747910713276
1.69,0.666699035931273,2.2418171713953945,1.013284145953133,0.047757183847107726,0.6198012857962015,0.02499163893448287,0.374758081388038,17.008348493646952,12.804794205308564,1.1175614150823694,1.0926294460013484,0.7066889585118236,0.7164102147448226,0.018599199415620625,0.6664395503665631,2.884427617389431,-0.133949903069909,1.163583383680069,2.2139161069216993
1.7,0.6344247130656592,2.293043921280697,1.0135723658834228,0.2849069095766381,0.4061674963077462,-0.09513492477279341,0.27740689367289967,17.455093992264054,13.160248464659078,1.11882784978177,1.0947399286477135,0.7065637806934529,0.7164102147448226,0.03897130160918432,0.6332266215181813,3.135237045736926,0.10157871319019354,1.163583383680069,2.231577444034618
1.71,0.6125139304188756,2.344826971749071,1.0136685414912217,0.6149689543975774,0.10470746611149628,-0.16253233035328418,0.19860727099933753,17.907571101809513,13.524455030298956,1.120442147010895,1.0970372770196324,0.7066196675145355,0.7164102147448226,0.07253659390434548,0.6082037138179405,3.2900580610582977,0.43761563431561695,1.163583383680069,2.22612400746059
1.72,0.6079385967251443,2.396286152334901,1.0135365001524979,0.9982591903344964,-0.23933250018940547,-0.1636910961296545,0.19655228480900705,18.36737418743474,13.897665008935325,1.1224649144494778,1.0993626034847062,0.706869193536168,0.7164102147448226,0.11590119177874618,0.5967882799891465,3.3075532177988456,0.8353590656272253,1.163583383680069,2.2044657601022304
1.73,0.6248894453936451,2.4464934182414613,1.0131723307472775,1.378729849030548,-0.5683743477550913,-0.09030940031748215,0.2843308445963954,18.836132541384227,14.279437589087479,1.1248895554885192,1.101534269056215,0.7072952873889566,0.7164102147448226,0.16339247264727924,0.6031498311751281,3.1611826771153857,1.2384135992584113,1.163583383680069,2.1819441872964607
1.74,0.6624952488592589,2.4946241311523885,1.012612296888242,1.6888569923006027,-0.8182136279816823,0.05747078658445222,0.40736372665419485,19.315214864764545,14.66860380571526,1.1276321297922784,1.103367371630454,0.7078454040516988,0.7164102147448226,0.20739988063003995,0.6291941228871551,2.847370934768632,1.577195185536824,1.163583383680069,2.1762122470527743
1.75,0.7147216173308586,2.540126157174773,1.011935028620562,1.8590348447890934,-0.9280352208643423,0.268287464419746,0.5342783587776181,19.805421935182878,15.063328202652947,1.1305333176391912,1.1047002939353971,0.708434195297292,0.7164102147448226,0.23925274430204668,0.6734872787395303,2.3935993794330193,1.7779904421155608,1.163583383680069,2.1987867167358917
1.76,0.7723605340178408,2.582872195419783,1.0112545565012299,1.8325408169829829,-0.8553266999701279,0.5187575743760553,0.6495146333746397,20.30673925855865,15.46128919779279,1.1333789510794894,1.1054246100889136,0.7089523549281406,0.7164102147448226,0.2508327017762525,0.7304955511349469,1.862887541510468,1.7781700551743618,1.163583383680069,2.2521130079241547
1.77,0.8253970722528823,2.6232566633262517,1.0107035116812157,1.583888533012594,-0.5925347839640018,0.7758967422211216,0.7419742522393992,20.818222746852083,15.859969621483256,1.1359383876724591,1.1055102331808377,0.7092857820283124,0.7164102147448226,0.23677408861313368,0.7907075046090366,1.3495051541836687,1.5457737123012043,1.163583383680069,2.332308331805304
1.78,0.8648078951233125,2.6621933294162745,1.0104062999894696,1.1344543759987284,-0.1781555629292185,1.0028702546222197,0.8029626505400043,21.33809112352462,16.257013532142604,1.1380183666902983,1.1050176574377115,0.7093432469342695,0.7164102147448226,0.19665639765501688,0.8421513858736837,0.9618612842755337,1.097199364082685,1.163583383680069,2.4327875211053662
1.79,0.8838071116478592,2.70098794670213,1.0104486279001552,0.5563777067348258,0.3063642707283438,1.1664745617673151,0.8266358318393799,21.86404769982783,16.650577420738756,1.1395163372858512,1.1040920144847506,0.7090838984889504,0.7164102147448226,0.13613442013183494,0.87325965797963,0.7943861564947847,0.5031632660065142,1.163583383680069,2.546340439777455
1.8,0.8786488159533972,2.7410998831833746,1.0108533491251093,-0.04092546336067257,0.7567937271694543,1.2436458825375123,0.8107609420607886,22.393767248270013,17.039600648590703,1.1404528386975648,1.1029401221907067,0.7085330915045728,0.7164102147448226,0.06614848161713256,0.8761553059566863,0.8984076559260453,-0.12392632383191396,1.163583383680069,2.665744262594325
1.81,0.848957609670129,2.7838498595612586,1.011571599647631,-0.5382172652464557,1.0762162348766862,1.2247056348584637,0.7570209551200402,22.92540864434636,17.423945917361582,1.1409688807474425,1.1017978616772854,0.7077787689827508,0.7164102147448226,0.0002887174763784315,0.8489575605759324,1.2653524976842394,-0.6583701022659768,1.163583383680069,2.7835097748754567
1.82,0.7976531267670791,2.8301517277146737,1.0124920544068523,-0.8363764514108213,1.2018648146941313,1.1127806743396753,0.6708384259953301,23.457999874244088,17.80440225385989,1.1412893365273877,1.1008975252542328,0.7069502832835177,0.7164102147448226,-0.048589624391505395,0.796171815026625,1.8295167875121052,-0.9932758080975436,1.163583383680069,2.8911051967321635
1.83,0.7307796030980135,2.880332817422705,1.013463966548448,-0.8772953651419945,1.11872105136278,0.9206463329990994,0.5614046503167406,23.991596393425034,18.182578343943142,1.1416667305265011,1.1004423571475668,0.7061894082700919,0.7164102147448226,-0.07115082796106098,0.7273076295382482,2.486632351415228,-1.0635304197814923,1.163583383680069,2.9778502121586765
1.84,0.657677108214947,2.9340726348897936,1.0143261412178972,-0.6514703928644299,0.8586787719975397,0.667015915266106,0.443563823384534,24.527195770171808,18.560728194454466,1.1423233544582123,1.1005905572993995,0.7056236227385959,0.7164102147448226,-0.06305561320129277,0.6546473618015917,3.117807285015645,-0.8544810168820804,1.163583383680069,3.030096379815078
1.85,0.5915977264761677,2.990457482080303,1.0149352162842447,-0.19554434601755014,0.4904899753709039,0.3739025094230922,0.34485280994532186,25.066453014223793,18.94154395210658,1.1434043629108457,1.1014466080245227,0.7053463091529979,0.7164102147448226,-0.025279420716166002,0.5910573752691236,3.61021180520791,-0.39964605001198644,1.163583383680069,3.033201257008491
1.86,0.5493572082698892,3.048132705792429,1.0151899460906855,0.41460064931717044,0.10602831236174431,0.06569372633200313,0.31308702845490693,25.611265420767694,19.32793231515817,1.1449473589130614,1.1030557244479875,0.7054031910376699,0.7164102147448226,0.03618490556367038,0.5481642043105649,3.8723175729188966,0.2262476983861557,1.163583383680069,2.982217266301426
1.87,0.5460727825123595,3.1055316248045437,1.0150503194141391,1.0724449412399986,-0.19525877767292174,-0.23043213925390632,0.373584530924104,26.16329893175936,19.722773034559964,1.1468706419029961,1.105397771577736,0.7057829568492496,0.7164102147448226,0.11090145150513604,0.5346927639821252,3.8465414690957846,0.9155116968327457,1.163583383680069,2.9010198437917287
1.8800000000000001,0.5847196773577753,3.1611580724535733,1.01454976715781,1.6530107305190898,-0.3251260279457848,-0.4839685548660592,0.48573886665945465,26.723534120370935,20.1286496494156,1.1489833232586093,1.1083797062199912,0.7064125863983489,0.7164102147448226,0.18501040443989114,0.5546785116969728,3.5224085979026807,1.5388623783297175,1.163583383680069,2.8392167701631754
1.8900000000000001,0.6527101907657932,3.213886937149974,1.0137963166425497,2.0329534340302873,-0.22937142565724214,-0.6622702474112796,0.6047419693833338,27.291928575067303,20.547550565078428,1.1510218956156413,1.11182992355267,0.7071619634279255,0.7164102147448226,0.24322563610387227,0.6056994989855818,2.9487599969312837,1.9649624609681149,1.163583383680069,2.832035112348932
1.9000000000000001,0.7305585310282356,3.2632238271980407,1.0129572156908508,2.1200026247099735,0.0898449281065299,-0.7353505637645623,0.7045867788749315,27.867307421513633,20.98056651322899,1.152713786949879,1.1155025411666268,0.7078641381995789,0.7164102147448226,0.27214613488145256,0.6779765840552457,2.236975429840794,2.0907304362460843,1.163583383680069,2.8815030903488617
1.9100000000000001,0.8004423755438645,3.309446329570391,1.0122246558026378,1.8847430568811234,0.5636157896589203,-0.6847993772964474,0.7696704814239913,28.44756835075641,21.427652968680608,1.1538562693631484,1.119101608989577,0.7083532341689667,0.7164102147448226,0.26430470013451746,0.7555468364390839,1.5445987643799626,1.8760515278361671,1.163583383680069,2.972932694143122
1.92,0.8493866453226445,3.35356018818322,1.0117684905790658,1.3793897872826597,1.069626654478479,-0.5141979426678499,0.7909048947514109,29.030195262787295,21.887560364923065,1.1543846427833797,1.1223303088111403,0.708511248118564,0.7164102147448226,0.2212749292014424,0.82005797292591,1.0360378322380315,1.3666468072371614,1.163583383680069,3.090008302726246
1.93,0.8698877877971899,3.3970572178520735,1.0116907309822143,0.7293846419062747,1.4696720811883177,-0.25516086512726244,0.7649740038983734,29.61294164005079,22.358023837471016,1.154400015734767,1.124957241901781,0.708305009923898,0.7164102147448226,0.15396567305556663,0.856153803284921,0.8322912903298277,0.6886276537872922,1.163583383680069,-3.0640603569666776
1.94,0.859833587519431,3.441537775687361,1.0119987608934278,0.09729048351984641,1.6555998164643633,0.03662899698722434,0.6938855856363194,30.19445350728067,22.836225606864836,1.1541423586691069,1.126877667138505,0.7077956988102017,0.7164102147448226,0.07953121559139195,0.8561475246551207,0.9724525945952328,0.012254902281311486,1.163583383680069,-2.9342759897749686
1.95,0.8221125577529217,3.488314098861136,1.0126067160925647,-0.3655311081481598,1.5820957515913767,0.29563136071438434,0.5841369558082967,30.774622912710285,23.319426985955108,1.153920072390539,1.1281441533175627,0.7071171817869842,0.7164102147448226,0.016216526666299122,0.8219526031821618,1.404678080333008,-0.4994642717688168,1.163583383680069,-2.8145979213088297
1.96,0.7641464033685343,3.5381104522917046,1.0133624326251338,-0.5591483882280888,1.274875491490666,0.46446194750663744,0.4461986758376391,31.354580653805368,23.80558823108401,1.1540242710803048,1.128953997080533,0.706434905783407,0.7164102147448226,-0.02163359893811716,0.7638401096944645,2.0072351209857993,-0.7349924798186277,1.163583383680069,-2.7167602678144744
1.97,0.6976102587396984,3.590930493585306,1.0140888815474929,-0.4552453453250082,0.817932628276811,0.507442995639982,0.29708904009410697,31.936366553436418,24.29380717590197,1.1546548869104771,1.1296008836551892,0.7059023669434464,0.7164102147448226,-0.02677525168916279,0.697096233669248,2.626137228315611,-0.6573217939833172,1.163583383680069,-2.6538639934696815
1.98,0.6380449636928182,3.646105483981631,1.0146275888449146,-0.0971413683528939,0.3302152889753955,0.4156850730034697,0.1810990795444183,32.522389829309645,24.78449245633575,1.1558738075495687,1.13041056912253,0.7056269078434978,0.7164102147448226,-9.828002324135986e-05,0.6380449561236313,3.1140498765312636,-0.3052135069371701,1.163583383680069,-2.6369257901294065
1.99,0.6024653136006044,3.702495131914353,1.014874636410715,0.41457074423801143,-0.06119304133847411,0.2053917290016952,0.20628496204759642,33.114810243161195,25.279276606254196,1.157590203409459,1.1316786300782113,0.7056489277002662,0.7164102147448226,0.05009603228248447,0.6003789150540073,3.362064318451827,0.2208970673717376,1.163583383680069,-2.6639380247131466
2.0,0.6023255717044422,3.758789060139061,1.0148030806305006,0.9460736403329275,-0.24998306203917808,-0.08645628074564161,0.3323281791078742,33.71497063507125,25.7807188893756,1.159580113439493,1.1336186144560971,0.7059351390480154,0.7164102147448226,0.11014834364095213,0.5921684192206115,3.3222556467045132,0.7829343492085062,1.163583383680069,-2.7083029376560797
2.0100000000000002,0.6354834804327428,3.8138409153379387,1.0144672974773765,1.3618966855692323,-0.18066604970966754,-0.4063870583927741,0.4615594760326618,34.32301720240601,26.291847918928653,1.1615415296693132,1.136321212517084,0.7063872206562852,0.7164102147448226,0.16426652469521055,0.6138857896770946,3.0192440189468166,1.2371553442411753,1.163583383680069,-2.730803793946137
2.02,0.6874282927420462,3.8669545603390425,1.0139867940547922,1.5600336810557605,0.12753710020151823,-0.6894667606789484,0.562202466952844,34.937838733643886,26.815584248935487,1.16317940960028,1.1397252064814818,0.7068672036773596,0.7164102147448226,0.19860215087974123,0.6581146126080053,2.545769978897015,1.470860129813042,1.163583383680069,-2.709314647048855
2.0300000000000002,0.7405270267346952,3.9180436341316285,1.0135120499974746,1.5007687370643235,0.5769904419744754,-0.8685315049370378,0.6203802133177765,35.557396587834226,27.35410057490679,1.1642998726506566,1.1436082734250295,0.7072358918746633,0.7164102147448226,0.20514418940367643,0.7115448958979584,2.038205727844951,1.4342443959713829,1.163583383680069,-2.645837782303818
2.04,0.780880572338028,3.967617181524492,1.0131819420204862,1.2170877913402978,1.0186329469221662,-0.8904877794406241,0.6295576091707665,36.179384417576735,27.90823617042017,1.1648789672466433,1.1476133218911055,0.7073926569733375,0.7164102147448226,0.18391988506006895,0.7589123428528866,1.6368944955093587,1.1541714902087907,1.163583383680069,-2.553330792630967
2.05,0.8002303999454499,4.016600193800126,1.0130861025602034,0.8021062086471574,1.3034614205918789,-0.7372119081681469,0.5889781168240162,36.80200399305051,28.477152905924147,1.165074453474746,1.151323062775622,0.7073022785932221,0.7164102147448226,0.1426236447190459,0.7874180522212518,1.4459552137721743,0.7235492061824789,1.163583383680069,-2.4457706669778068
